"num","carat","cut","color","clarity","depth","table","price","x","y","z"
33052,0.3,"Ideal","F","VVS1",61.9,54,814,4.35,4.37,2.7
51732,0.71,"Fair","H","VS1",66.4,62,2401,5.54,5.49,3.66
28579,0.3,"Very Good","H","VS1",63.3,57,675,4.25,4.22,2.68
8488,1.01,"Very Good","I","SI1",62.1,59,4418,6.36,6.42,3.97
44206,0.61,"Ideal","J","VS1",61.1,56,1569,5.44,5.49,3.33
51173,0.73,"Premium","F","SI1",59.3,61,2346,5.85,5.82,3.46
15880,1.22,"Premium","E","SI2",61.5,58,6351,6.85,6.81,4.2
26327,2,"Ideal","H","VS2",62.4,55,15829,8.03,7.94,4.99
27618,2.01,"Very Good","I","VS1",63,59,18500,7.87,7.94,4.98
5635,0.95,"Premium","I","SI1",60,60,3878,6.39,6.37,3.83
13869,1.23,"Premium","H","SI2",62.1,61,5648,6.86,6.79,4.24
3979,0.91,"Premium","D","SI2",58.3,60,3511,6.4,6.33,3.71
9582,1.08,"Ideal","G","SI2",61.9,57,4627,6.57,6.55,4.06
32768,0.34,"Premium","D","SI1",59.6,61,803,4.53,4.5,2.69
11004,1.17,"Premium","I","SI1",62.6,58,4914,6.71,6.64,4.18
45866,0.32,"Fair","F","VS2",59.6,60,1715,4.42,4.34,2.61
35219,0.41,"Good","H","VVS1",62.6,62,892,4.7,4.76,2.96
13794,1,"Ideal","E","SI1",62.7,57,5622,6.39,6.49,4.04
1894,0.79,"Very Good","E","SI1",60.4,59,3077,5.97,5.99,3.61
43353,0.5,"Good","E","VS2",63.4,59,1407,5.03,5.06,3.2
38051,0.31,"Premium","E","VVS1",62,59,1012,4.34,4.3,2.68
38422,0.3,"Premium","E","IF",61,59,1026,4.29,4.33,2.63
18971,1.13,"Ideal","G","VS1",61,56.4,7808,6.7,6.75,4.1
13806,1.13,"Very Good","H","VS2",61.7,56,5625,6.65,6.73,4.13
17915,1.01,"Very Good","G","VVS2",59.4,58,7234,6.51,6.53,3.93
14510,1.01,"Very Good","H","VS2",61.2,57,5861,6.49,6.41,3.95
33580,0.38,"Ideal","H","VVS2",62.1,53.9,832,4.64,4.69,2.9
27043,0.32,"Premium","F","VS2",59.4,58,645,4.44,4.48,2.65
34594,0.3,"Ideal","G","SI1",62.3,54,469,4.29,4.32,2.68
25143,2.29,"Premium","G","SI2",60.1,58,13711,8.63,8.58,5.17
33589,0.41,"Fair","G","VVS2",64.7,56,833,4.68,4.72,3.04
31542,0.3,"Ideal","E","VVS2",61.9,58,766,4.28,4.32,2.66
6751,1,"Good","F","SI2",65.7,62,4102,6.15,6.21,4.06
15325,1.23,"Ideal","H","SI2",62.4,57,6152,6.79,6.84,4.25
41638,0.32,"Premium","J","VS2",61.9,58,504,4.38,4.35,2.7
11472,1.03,"Ideal","D","SI2",61.8,54,5013,6.46,6.52,4.01
30526,0.44,"Good","H","SI1",63.5,57,733,4.82,4.85,3.07
1317,0.72,"Ideal","H","VVS1",62,55,2958,5.74,5.77,3.57
13867,1.01,"Ideal","F","SI1",62.3,58,5646,6.35,6.42,3.98
17636,1.03,"Very Good","D","VS2",63.3,57,7102,6.39,6.44,4.06
21352,1.73,"Premium","F","SI2",61.5,60,9494,7.75,7.66,4.74
45215,0.51,"Very Good","E","VS2",60.5,56,1656,5.18,5.24,3.15
18888,1.01,"Ideal","F","VS1",62,57,7745,6.42,6.46,3.99
10928,1.04,"Ideal","E","SI2",62,55,4892,6.51,6.48,4.03
53006,0.7,"Premium","D","SI2",60,60,2596,5.72,5.56,3.5
39869,0.42,"Ideal","H","VVS2",61.9,55,1102,4.83,4.86,3
192,0.7,"Ideal","E","VS2",62.1,55,2777,5.7,5.67,3.53
43725,0.51,"Very Good","G","VS2",62.9,54,1438,5.08,5.12,3.21
42743,0.51,"Good","E","SI1",63.9,56,1343,5.07,5.11,3.25
5631,0.9,"Very Good","H","VS2",63,61,3878,6.05,6.14,3.84
34057,0.36,"Premium","D","SI1",59.6,58,851,4.65,4.61,2.76
29640,0.27,"Very Good","J","VVS2",60.8,57,443,4.16,4.2,2.54
4540,1,"Good","H","SI2",64.1,61,3640,6.36,6.27,4.05
17579,1.06,"Very Good","E","VS2",61,60,7079,6.57,6.53,4
30690,0.3,"Premium","F","VVS2",61.5,58,737,4.29,4.31,2.64
43558,0.52,"Ideal","E","SI1",61.4,57,1429,5.18,5.15,3.17
50923,0.7,"Ideal","F","SI1",61.6,56,2319,5.73,5.67,3.51
23088,1.57,"Premium","G","SI1",59.5,58,11113,7.61,7.56,4.51
52076,0.71,"Very Good","I","VVS1",63,58,2456,5.68,5.72,3.59
15733,1.11,"Ideal","E","SI1",61.4,58,6291,6.66,6.62,4.08
41420,0.52,"Ideal","F","SI2",60.9,57,1226,5.22,5.2,3.17
43557,0.52,"Ideal","E","SI1",63,54,1429,5.15,5.11,3.23
18611,1.21,"Ideal","D","SI1",63,57,7589,6.82,6.76,4.28
2573,0.82,"Premium","E","SI1",61.2,61,3211,5.98,5.95,3.65
17068,0.32,"Premium","G","SI1",61,61,612,4.41,4.38,2.68
6087,1.02,"Fair","H","SI1",64.6,55,3972,6.33,6.28,4.07
17545,1.01,"Good","F","VVS2",63.6,60,7059,6.36,6.31,4.03
11410,1.12,"Ideal","E","SI2",60.5,55,5000,6.73,6.79,4.09
44925,0.58,"Ideal","G","VS2",62.3,53.7,1632,5.35,5.38,3.34
28488,0.42,"Very Good","D","SI2",62,59,672,4.78,4.83,2.98
30163,0.4,"Good","D","SI1",63.6,57,720,4.67,4.7,2.98
50892,0.7,"Premium","G","VS2",60.8,58,2317,5.75,5.8,3.51
41283,0.39,"Ideal","G","IF",60.6,56,1209,4.73,4.76,2.87
35349,0.38,"Premium","E","SI1",61.2,59,898,4.67,4.64,2.85
11372,0.34,"Ideal","E","SI1",62.2,55,596,4.45,4.49,2.78
40361,0.43,"Premium","D","VS2",60.2,59,1129,4.92,4.88,2.95
52654,0.72,"Ideal","G","SI1",61.4,54,2548,5.79,5.81,3.56
18615,1.58,"Premium","J","VVS2",61,58,7592,7.56,7.49,4.59
9230,1.02,"Premium","H","SI1",61.9,61,4558,6.42,6.34,3.95
20498,1.24,"Ideal","G","VS1",61.5,56,8830,6.92,6.97,4.27
31955,0.31,"Ideal","I","VS2",61.6,55,452,4.37,4.4,2.7
50212,0.7,"Good","E","SI2",57.5,58,2229,5.8,5.85,3.35
13222,1,"Fair","H","VS1",55.8,60,5460,6.66,6.61,3.7
17001,1.01,"Ideal","F","VS2",60.9,57,6787,6.48,6.45,3.94
39482,0.41,"Ideal","E","VS1",61.9,55,1079,4.76,4.8,2.96
2841,0.7,"Very Good","F","VVS1",59.3,62,3270,5.74,5.77,3.41
19419,1.24,"Very Good","E","SI1",61.7,59,8073,6.85,6.89,4.24
14800,1.2,"Very Good","I","VS2",62.3,56,5955,6.76,6.81,4.23
24526,2.01,"Ideal","J","SI2",62.1,56,12814,8.06,8.13,5.03
34905,0.34,"Premium","F","VS2",59.2,60,880,4.6,4.56,2.71
31627,0.3,"Ideal","H","SI1",62.2,57,450,4.27,4.28,2.66
40020,0.59,"Very Good","I","SI1",62.8,59,1109,5.34,5.36,3.36
21706,0.31,"Ideal","G","VS1",60.6,56,627,4.38,4.4,2.66
12633,1,"Premium","F","SI1",60.3,58,5292,6.47,6.43,3.89
2483,0.9,"Good","H","SI2",63.6,60,3193,6.11,6.06,3.87
39658,0.42,"Premium","H","VS1",61.7,59,1087,4.83,4.76,2.96
48259,0.78,"Premium","J","SI1",63,60,1954,5.88,5.82,3.66
25567,2,"Very Good","J","VS2",61.9,60,14403,7.95,8.04,4.95
50669,0.31,"Ideal","G","VS2",59.6,57,544,4.4,4.43,2.63
46403,0.6,"Ideal","H","SI1",61.4,55,1766,5.46,5.49,3.36
13173,1.03,"Ideal","G","SI1",60.5,55,5445,6.59,6.54,3.97
10812,0.72,"Ideal","E","VVS1",61.4,57,4864,5.74,5.79,3.54
5629,0.9,"Very Good","H","VS2",61.2,61,3878,6.14,6.21,3.78
24829,1.53,"Very Good","G","VS2",58.9,59,13225,7.58,7.61,4.47
41277,0.35,"Ideal","G","SI1",61.8,55,503,4.54,4.56,2.81
53261,0.93,"Premium","E","I1",62.3,60,2647,6.23,6.2,3.87
20824,1.3,"Premium","G","VS2",60.9,60,9051,6.99,7.04,4.27
27232,1.7,"Good","F","VS2",62.2,56,17597,7.54,7.6,4.71
6250,0.9,"Very Good","F","SI1",63,61,4009,6.09,6.14,3.85
35098,0.3,"Ideal","F","IF",61.8,54,886,4.34,4.37,2.69
44494,0.52,"Ideal","H","VS1",62,56,1598,5.14,5.2,3.21
33141,0.31,"Good","G","VVS1",63.4,57,816,4.32,4.36,2.75
43050,0.5,"Very Good","D","SI1",60.6,59,1376,5.08,5.12,3.09
9681,1,"Ideal","H","SI2",62,56,4649,6.38,6.43,3.97
41234,0.44,"Ideal","G","VVS1",60.3,57,1207,4.92,4.96,2.98
27411,2.18,"Premium","G","SI2",61.9,60,18003,8.29,8.24,5.12
23020,0.3,"Premium","G","VS2",61.8,60,630,4.29,4.25,2.64
38398,0.39,"Premium","D","VS2",61.3,58,1024,4.73,4.7,2.89
53455,0.7,"Ideal","F","VS2",62.2,55,2676,5.66,5.72,3.54
47902,0.53,"Premium","G","VVS2",60.8,58,1914,5.25,5.18,3.17
33235,0.42,"Ideal","G","VS1",61,56,823,4.82,4.86,2.95
48692,0.58,"Ideal","H","VVS1",61.6,56,2006,5.35,5.39,3.31
31823,0.4,"Good","D","SI2",64,56,775,4.7,4.64,2.99
20356,1.01,"Good","E","VVS2",63.3,58,8752,6.31,6.39,4.02
47223,0.51,"Very Good","E","VS1",61.1,59,1839,5.14,5.2,3.16
42416,0.52,"Very Good","G","SI1",61.1,56,1311,5.19,5.23,3.18
30284,0.34,"Very Good","F","SI2",60,62,447,4.51,4.55,2.72
34564,0.38,"Ideal","H","VS1",60.6,57,871,4.7,4.73,2.85
6047,0.32,"Ideal","I","VS2",60.3,56,576,4.45,4.44,2.68
25057,2.02,"Very Good","J","VS2",61.5,59,13564,8.06,8.13,4.98
42328,0.58,"Good","G","SI1",63.5,56,1295,5.28,5.34,3.37
730,0.32,"Good","E","VS2",64.1,54,556,4.34,4.37,2.79
26098,2.09,"Premium","I","SI1",60.8,59,15339,8.28,8.24,5.02
19456,1.01,"Very Good","D","VS1",63.1,59,8101,6.37,6.34,4.01
9002,0.91,"Good","E","SI1",63.1,58,4512,6.12,6.17,3.88
47627,0.75,"Premium","F","SI2",59.8,60,1881,5.96,5.92,3.55
50506,0.78,"Very Good","I","SI2",60.6,58,2271,5.92,5.97,3.6
17309,1.05,"Ideal","G","VS1",62,56,6936,6.47,6.53,4.03
15447,1.23,"Ideal","I","SI1",61.1,58,6183,6.86,6.91,4.21
20977,1.53,"Ideal","I","VS2",61.7,57,9189,7.36,7.41,4.56
1958,0.74,"Ideal","D","VS2",61.9,56,3087,5.84,5.79,3.6
5787,1.03,"Very Good","F","SI2",60.2,55,3903,6.53,6.59,3.95
38945,0.31,"Premium","H","VS2",62.7,59,489,4.29,4.32,2.7
19704,0.37,"Premium","F","SI2",60.2,60,624,4.7,4.6,2.8
26566,2.02,"Ideal","F","SI2",62.2,57,16256,8.07,8.03,5.01
85,0.26,"Good","E","VVS1",57.9,60,554,4.22,4.25,2.45
41473,0.41,"Ideal","D","VS1",62.9,57,1230,4.75,4.73,2.98
2288,0.9,"Very Good","H","SI2",59.5,63,3160,6.26,6.31,3.74
30983,0.37,"Premium","F","VS2",62.7,58,746,4.55,4.58,2.86
31122,0.41,"Good","I","VS1",60.1,60.1,754,4.79,4.82,2.89
38129,0.3,"Ideal","G","VVS1",61.3,56,1013,4.34,4.3,2.65
40932,0.3,"Ideal","E","SI1",61.7,58,499,4.29,4.3,2.65
6331,0.71,"Ideal","E","VVS2",61.2,57,4030,5.73,5.8,3.53
11715,0.34,"Ideal","G","VS2",62,55,596,4.46,4.48,2.77
28193,0.4,"Premium","D","SI2",61.9,58,666,4.71,4.73,2.92
34408,0.3,"Ideal","G","IF",61.3,55,863,4.33,4.35,2.66
30636,0.3,"Ideal","G","VVS1",60.9,56.8,735,4.34,4.38,2.65
42087,0.42,"Ideal","H","IF",61.9,56,1273,4.81,4.79,2.97
51484,0.58,"Ideal","F","VVS2",62.5,56,2380,5.29,5.34,3.32
30951,0.32,"Very Good","E","SI2",62.4,58,449,4.35,4.4,2.73
41435,0.57,"Premium","E","SI2",61,60,1228,5.32,5.36,3.26
36162,0.38,"Ideal","G","VVS2",61.9,55.6,929,4.64,4.67,2.88
28482,0.32,"Very Good","E","SI1",63.1,56,672,4.37,4.34,2.75
14346,1.22,"Ideal","H","SI2",61.7,56,5807,6.91,6.83,4.24
53444,0.75,"Good","E","SI1",63.4,57,2674,5.75,5.77,3.65
26170,1.53,"Premium","G","VVS2",62.5,60,15505,7.34,7.31,4.58
29983,0.43,"Ideal","I","VS2",62,55,716,4.84,4.87,3.01
25964,2.01,"Premium","G","SI2",62.3,60,15147,8.04,7.97,4.99
22216,1.5,"Good","G","SI1",62.9,58,10271,7.17,7.3,4.55
39080,0.31,"Premium","D","VVS1",61.1,56,1060,4.42,4.35,2.68
48318,0.34,"Very Good","G","SI1",61.2,54,536,4.53,4.56,2.78
251,0.55,"Ideal","G","IF",60.9,57,2789,5.28,5.3,3.22
11856,1.07,"Ideal","I","VS1",62.2,58,5103,6.52,6.57,4.07
50524,0.61,"Very Good","F","VVS2",60.5,58.5,2274,5.44,5.64,3.34
39769,0.36,"Ideal","E","VS1",61.7,56,1094,4.58,4.56,2.82
30454,0.3,"Good","F","VS1",63.7,56,731,4.28,4.26,2.72
39636,0.34,"Ideal","G","IF",60.1,57,1084,4.58,4.54,2.74
36102,0.4,"Ideal","H","VS2",61.4,57,926,4.72,4.79,2.92
15965,1,"Very Good","G","VS2",63.8,58,6389,6.31,6.35,4.04
15608,1.21,"Premium","E","SI1",60,60,6261,7.01,6.92,4.18
48484,0.55,"Premium","H","VVS1",61.1,57,1980,5.35,5.26,3.24
10725,0.31,"Ideal","D","SI2",62.6,57,593,4.35,4.27,2.7
52574,0.9,"Fair","I","SI2",65.3,57,2536,5.98,5.93,3.89
33525,0.35,"Ideal","E","VS1",62.3,56,829,4.5,4.52,2.81
14166,1.01,"Very Good","G","VS2",62.7,61,5747,6.32,6.35,3.97
28598,0.3,"Very Good","G","VS2",63.1,56,675,4.28,4.25,2.69
34292,0.3,"Ideal","F","VVS1",62.2,53,857,4.3,4.32,2.68
50952,0.71,"Premium","E","SI2",62.7,59,2322,5.66,5.7,3.56
53783,0.73,"Ideal","E","SI1",61.8,56,2728,5.77,5.81,3.58
20699,1.5,"Very Good","I","VS2",60.1,60,8974,7.38,7.35,4.43
28872,0.32,"Premium","F","SI1",62.7,57,684,4.4,4.37,2.75
47526,0.52,"Ideal","D","VS2",61,57,1868,5.21,5.18,3.17
43631,0.43,"Premium","G","IF",61.4,59,1433,4.79,4.85,2.96
10054,0.27,"Very Good","F","VVS2",60.8,59,591,4.17,4.19,2.54
45016,0.54,"Ideal","G","VS2",60.7,56,1637,5.29,5.25,3.2
11921,1.22,"Ideal","I","SI1",62.5,56,5124,6.82,6.79,4.25
50753,0.7,"Good","D","SI1",64.2,60,2298,5.59,5.62,3.6
44199,0.51,"Ideal","D","SI1",62.4,57,1569,5.09,5.13,3.19
31035,0.31,"Good","F","VS2",63.6,54,749,4.33,4.28,2.74
16599,1.57,"Premium","J","VS2",59.9,57,6629,7.56,7.52,4.52
48999,0.71,"Fair","H","SI1",65.1,55,2049,5.69,5.65,3.69
14391,0.3,"Very Good","H","VVS2",62.8,57,605,4.22,4.25,2.66
8969,0.76,"Very Good","F","VVS1",62.1,57,4504,5.8,5.83,3.61
40545,0.55,"Very Good","I","SI1",63.6,57,1149,5.15,5.19,3.29
53399,0.72,"Premium","E","SI1",63,56,2666,5.76,5.73,3.62
17648,1.11,"Ideal","G","VS2",61.7,56,7109,6.62,6.66,4.1
7811,0.91,"Premium","H","VS2",60.6,58,4293,6.3,6.25,3.8
52524,0.71,"Premium","F","SI1",59,61,2528,5.88,5.84,3.46
21255,1.2,"Ideal","G","VVS2",62.2,55,9407,6.77,6.81,4.23
29186,0.3,"Ideal","E","VS1",62.5,56,694,4.27,4.31,2.68
45195,0.51,"Ideal","E","VS2",61.6,56.3,1656,5.14,5.15,3.16
11549,1.23,"Ideal","J","VS2",61.5,57,5030,6.85,6.9,4.23
43867,0.5,"Ideal","G","VS2",62,56,1449,5.09,5.11,3.16
17323,1.28,"Premium","H","SI1",62.3,58,6946,7,6.94,4.34
44961,0.58,"Premium","I","VVS1",62.6,59,1636,5.27,5.31,3.31
30107,0.32,"Premium","G","VS2",61,59,720,4.46,4.42,2.71
34360,0.41,"Good","F","VS2",63.2,57,863,4.74,4.76,3
18552,1.21,"Ideal","H","VS2",62.9,55,7562,6.8,6.75,4.26
49921,0.7,"Premium","G","SI1",62,61,2184,5.67,5.62,3.5
51737,0.57,"Ideal","F","VVS2",61.7,56,2402,5.31,5.35,3.29
20091,1.06,"Ideal","E","VS1",62.1,57,8567,6.52,6.49,4.04
50387,0.55,"Ideal","D","VS1",61.3,56,2251,5.28,5.32,3.25
15703,0.31,"Good","F","VS1",63.9,55,607,4.27,4.3,2.74
35794,0.39,"Ideal","F","VS1",61.7,56,913,4.68,4.72,2.9
53859,0.71,"Very Good","D","SI1",63.1,56,2743,5.73,5.68,3.6
28661,0.39,"Ideal","E","SI1",62,56,676,4.72,4.65,2.91
4691,1.03,"Premium","D","SI2",62.3,58,3675,6.5,6.4,4.03
37657,0.42,"Ideal","F","SI1",60.9,55,992,4.88,4.84,2.96
6654,0.9,"Good","G","VS2",63.6,59,4093,6.04,6.1,3.86
4487,0.9,"Good","E","SI1",60.8,65,3625,6.31,6.18,3.8
17787,1.01,"Ideal","G","VVS2",60.6,57,7167,6.54,6.5,3.95
42733,0.52,"Very Good","E","SI1",60.8,56,1343,5.17,5.2,3.15
51567,0.7,"Good","I","VS1",63.1,57,2390,5.59,5.67,3.55
4228,1.2,"Ideal","I","I1",61.9,56,3570,6.85,6.82,4.23
7228,0.8,"Premium","G","IF",62.6,58,4193,5.93,5.89,3.7
21937,1.05,"Ideal","F","VVS2",60.5,55,10011,6.67,6.58,4.01
5538,0.92,"Ideal","H","SI2",60.5,57,3854,6.3,6.29,3.81
39261,0.3,"Ideal","D","VVS1",61.1,57,1069,4.36,4.34,2.66
4786,1,"Good","E","SI2",57.7,65,3696,6.55,6.59,3.79
4549,0.85,"Ideal","F","VS2",62.4,57,3641,6.13,6.01,3.79
16543,1.22,"Premium","H","VS2",62.3,58,6608,6.85,6.77,4.24
48240,0.54,"Ideal","G","VVS2",60.8,56,1950,5.31,5.28,3.22
129,0.91,"Fair","H","SI2",64.4,57,2763,6.11,6.09,3.93
21820,1.51,"Ideal","I","VS2",62.6,55,9891,7.29,7.34,4.58
17717,0.3,"Good","F","VVS2",66,55,613,4.19,4.21,2.77
16888,1.2,"Ideal","D","SI2",61.7,56,6740,6.88,6.81,4.22
43349,0.37,"Ideal","F","VVS1",59.2,57,1406,4.75,4.71,2.8
26711,0.32,"Very Good","G","VS1",62.1,56,645,4.4,4.43,2.74
11332,1.01,"Premium","F","SI1",58.5,60,4989,6.6,6.57,3.85
43399,0.64,"Fair","I","VS2",55.3,69,1411,5.85,5.69,3.19
53188,0.55,"Ideal","G","VVS1",61.2,56,2632,5.27,5.29,3.23
34548,0.36,"Premium","F","VS2",58.5,58,869,4.69,4.65,2.73
17407,1.21,"Very Good","H","VS1",63.4,55,6973,6.76,6.81,4.3
17521,1.04,"Good","G","VS1",63.8,57,7049,6.4,6.43,4.09
37020,0.33,"Ideal","G","VVS2",62.7,55,965,4.46,4.41,2.78
38291,0.28,"Very Good","E","VS1",59.5,59,487,4.29,4.35,2.57
41286,0.42,"Premium","D","VVS2",59.6,59,1210,4.96,4.9,2.94
16789,1.08,"Premium","G","VS1",62,60,6689,6.55,6.51,4.05
6772,0.87,"Ideal","D","SI1",62.6,56,4108,6.17,6.08,3.84
8735,0.9,"Premium","G","VS1",62.3,60,4460,6.08,6,3.76
2038,0.7,"Very Good","E","VS1",63.4,56,3107,5.6,5.63,3.56
35668,0.42,"Ideal","E","VS2",61.6,57,908,4.79,4.82,2.96
4773,0.94,"Very Good","D","SI2",60.9,62,3691,6.22,6.3,3.81
39282,0.3,"Ideal","H","VS2",62.3,56,491,4.29,4.31,2.68
39108,0.41,"Premium","H","VS1",62,56,1061,4.78,4.74,2.95
43527,0.5,"Very Good","H","VS1",64.6,56,1426,4.97,5.06,3.24
8507,1.17,"Premium","J","SI1",61.9,58,4423,6.77,6.73,4.18
27668,2.01,"Ideal","D","SI2",62.1,56,18674,8.02,8.11,5.01
45702,0.6,"Ideal","D","SI1",61.4,55,1698,5.43,5.45,3.34
4788,0.9,"Good","F","SI1",64,59,3696,5.97,5.99,3.83
48281,0.53,"Ideal","D","VS2",61.2,56,1956,5.23,5.2,3.19
449,0.78,"Premium","F","SI1",61.5,59,2816,5.96,5.88,3.64
20170,1.4,"Premium","H","SI1",60.5,60,8624,7.22,7.16,4.35
37245,0.43,"Very Good","G","VVS2",60.2,56,976,4.95,4.97,2.99
18950,1.01,"Ideal","F","VS1",60.7,57,7792,6.52,6.49,3.95
41202,0.4,"Very Good","E","VVS2",60.5,58,1205,4.76,4.8,2.89
3199,0.72,"Ideal","G","VS2",61.7,55,3344,5.72,5.79,3.55
2005,0.71,"Premium","E","VS2",62.2,59,3101,5.79,5.76,3.59
20815,1.55,"Premium","H","VS1",58.4,61,9041,7.64,7.59,4.45
975,0.82,"Good","G","SI2",59.9,62,2893,6.02,6.04,3.61
51420,0.53,"Ideal","G","IF",62.1,57,2372,5.16,5.21,3.22
19420,1.51,"Very Good","I","SI1",61.4,60,8073,7.37,7.33,4.51
47326,0.23,"Very Good","D","VVS2",62.6,58,530,3.89,3.94,2.45
18218,1,"Premium","E","VS1",61.9,60,7392,6.44,6.41,3.98
18121,1.13,"Fair","F","VS1",64.5,55,7335,6.62,6.56,4.25
19339,1.2,"Ideal","G","VS2",62.4,54.7,8040,6.79,6.85,4.25
10345,1.01,"Premium","H","VS2",62.4,58,4769,6.42,6.36,3.99
42258,0.46,"Premium","E","VS1",62,58,1294,4.95,4.98,3.08
38914,0.33,"Ideal","G","IF",62.2,56,1052,4.45,4.43,2.76
25597,1.62,"Premium","G","VS1",60.7,58,14447,7.62,7.54,4.6
24400,1.71,"Ideal","H","SI1",62.2,56,12641,7.74,7.7,4.8
43758,0.41,"Premium","F","IF",62.6,58,1439,4.73,4.76,2.97
51281,0.7,"Very Good","I","VS2",60.8,61,2360,5.72,5.76,3.49
25541,2.01,"Premium","H","SI2",62,60,14364,8.11,8.04,5.02
26750,2.22,"Very Good","I","SI2",63.2,57,16547,8.28,8.23,5.22
30082,0.32,"Ideal","I","VVS2",62.6,54,720,4.41,4.37,2.75
27610,2.1,"Very Good","H","SI1",62.9,57,18480,8.12,8.19,5.13
14195,1.06,"Ideal","F","SI1",62.1,57,5758,6.53,6.51,4.05
23379,0.33,"Premium","G","SI1",62.3,59,631,4.44,4.39,2.75
31929,0.3,"Premium","G","VS1",62.4,58,776,4.24,4.22,2.64
44970,0.54,"Ideal","G","VS1",62.2,56,1637,5.19,5.23,3.24
26710,0.32,"Ideal","H","VVS2",61.8,55,645,4.38,4.42,2.72
38556,0.31,"Ideal","D","VVS2",61.2,55,1034,4.37,4.42,2.69
28202,0.4,"Very Good","E","SI2",62.9,59,666,4.66,4.69,2.94
11634,1.01,"Very Good","G","SI1",63.4,58,5051,6.29,6.4,4.02
37253,0.32,"Ideal","D","VS1",61.2,55,977,4.41,4.45,2.71
26417,1.7,"Premium","G","VS2",60.3,60,15941,7.72,7.64,4.63
44779,0.59,"Very Good","F","VS2",62.9,55,1622,5.32,5.39,3.37
17434,1.41,"Premium","D","SI2",61.1,56,6988,7.19,7.15,4.38
12457,1.08,"Ideal","D","SI2",60.2,57,5247,6.63,6.67,4
7570,0.73,"Ideal","D","VVS2",62.2,56,4252,5.79,5.73,3.58
12674,0.9,"Very Good","E","VS2",62.5,58,5305,6.14,6.18,3.85
10052,0.3,"Ideal","H","VVS2",62.1,55,590,4.33,4.36,2.7
46255,0.54,"Very Good","G","VS1",61.6,56,1754,5.23,5.26,3.23
3706,1,"Premium","E","SI2",61,59,3450,6.4,6.33,3.88
34902,0.33,"Ideal","F","VVS1",61.8,53,880,4.48,4.51,2.78
51915,0.71,"Very Good","F","SI1",61.8,58,2436,5.72,5.81,3.56
15991,1.01,"Very Good","E","VS2",62,55,6399,6.42,6.46,3.99
8266,0.9,"Very Good","D","SI1",61,63,4381,6.1,6.13,3.73
33713,0.44,"Ideal","D","SI1",61.6,56,838,4.9,4.93,3.03
41251,0.3,"Very Good","F","SI1",62.1,60,500,4.26,4.28,2.65
12404,1.01,"Good","E","SI1",57.9,57,5233,6.6,6.67,3.84
16579,1.06,"Ideal","H","VS2",62.3,53,6619,6.58,6.56,4.09
40861,0.33,"Ideal","E","VVS1",61.2,55,1174,4.48,4.51,2.75
41516,0.44,"Ideal","D","VS1",61.6,56,1235,4.85,4.92,3.01
7445,0.9,"Premium","F","SI1",59.9,59,4232,6.26,6.29,3.76
48288,0.73,"Ideal","J","SI1",61.3,57,1956,5.82,5.8,3.56
37994,0.32,"Ideal","F","VVS2",62,55,1008,4.41,4.39,2.73
44686,0.73,"Good","I","SI2",63.7,57,1610,5.76,5.67,3.63
30379,0.41,"Good","H","VS2",64.1,57,729,4.72,4.64,3
9073,1.03,"Very Good","H","SI1",61.1,59,4520,6.5,6.56,3.99
34139,0.32,"Ideal","F","VVS1",62.5,53,854,4.4,4.43,2.76
21546,1.02,"Ideal","F","VVS1",62.4,56,9645,6.44,6.42,4.01
46980,0.23,"Very Good","F","VVS2",62,58,530,3.89,3.92,2.42
23564,1.54,"Premium","G","SI1",60.5,61,11574,7.47,7.44,4.51
32767,0.34,"Ideal","D","SI1",61.2,57,803,4.51,4.48,2.75
32298,0.34,"Ideal","E","SI2",62.4,54,454,4.49,4.52,2.81
29202,0.33,"Very Good","I","IF",62,58,694,4.44,4.46,2.76
34038,0.33,"Ideal","E","VS1",62.3,56,850,4.41,4.45,2.75
5661,1,"Ideal","I","SI2",60.9,57,3881,6.47,6.43,3.93
21569,1.09,"Ideal","F","VVS2",62.5,55,9668,6.52,6.6,4.1
33015,0.4,"Very Good","E","VS2",59.1,60,814,4.81,4.84,2.85
14902,1.26,"Very Good","F","SI2",63.4,55,5998,6.92,6.9,4.38
35806,0.31,"Ideal","F","IF",61.2,56,914,4.37,4.39,2.68
14963,1.21,"Premium","H","SI1",59.5,58,6025,7.02,6.96,4.16
7655,1,"Very Good","F","SI2",63.3,58,4269,6.26,6.29,3.97
18743,1.1,"Ideal","F","VS2",62.2,57,7658,6.62,6.59,4.11
42178,0.43,"Ideal","G","IF",61.7,57,1286,4.83,4.86,2.99
13709,1.11,"Good","F","SI1",62.1,61,5602,6.58,6.62,4.1
15078,1.06,"Ideal","I","VS1",61.8,56,6060,6.5,6.57,4.05
1087,0.9,"Ideal","I","SI2",61.9,57,2909,6.19,6.13,3.81
32856,0.4,"Good","G","VS2",63.5,56,807,4.68,4.7,2.98
16640,1.32,"Premium","I","SI1",60.3,60,6653,7.14,7.09,4.29
29558,0.33,"Ideal","F","SI1",60.6,56,705,4.49,4.46,2.71
23540,3,"Good","E","I1",64.2,65,11548,9.08,8.96,5.79
41248,0.54,"Ideal","H","SI2",61.2,56,1208,5.27,5.24,3.21
48055,0.62,"Ideal","D","SI1",60.8,59,1927,5.48,5.5,3.34
30285,0.34,"Premium","F","SI2",60,58,447,4.55,4.58,2.74
